Miranda do Douro,08
Palacoulo,09
Picote,11
Povoa,12
S. Martinho de Angueira,13
Vila Cha de Braciosa,16
Constantim e Cicouro,18
Ifanes e Paradela,19
Sendim e Atenor,20
Silva e Aguas Vivas,21
Mirandela,7
Abambres,01
Abreiro,02
Aguieiras,03
Alvites,04
Bouca,08
Cabanelas,09
Caravelas,10
Carvalhais,11
Cedaes,12
Cobro,13
Fradizela,14
Frechas,16
Lamas de Orelhao,18
Mascarenhas,20
Mirandela,21
Murias,22
Passos,24
S. Pedro Velho,27
S. Salvador,28
Sucaes,29
Torre de D. Chama,30
Vale de Asnes,31
Vale de Gouvinhas,32
Vale de Salgueiro,33
Vale de Telhas,34
Avantos e Romeu,38
Avidagos, Navalho e Pereira,39
Barcel, Marmelos e Valverde da Gestosa,40
Franco e Vila Boa,41
Freixeda e Vila Verde,42
Mogadouro,8
Azinhoso,01
Bemposta,02
Bruco,03
Brunhoso,04
Castelo Branco,07
Castro Vicente,08
Meirinhos,09
Paradela,11
Penas Roias,12
Peredo da Bemposta,13
Saldanha,15
S. Martinho do Peso,17
To,19
Travanca,20
Urros,21
Vale da Madre,22
Vila de Ala,26
Brunhozinho, Castanheira e Sanhoane,29
Mogadouro, Valverde, Vale de Porco e Vilar de Rei,30
Remondes e Soutelo,31
Vilarinho Dos Galegos e Ventozelo,32
Torre de Moncorvo,9
Acoreira,01
Cabeca Boa,03
Carvicais,05
Castedo,06
Horta da Vilarica,09
Larinho,10
Lousa,11
Mos,13
Torre de Moncorvo,16
Adeganha e Cardanha,18
Felgar e Souto da Velha,19
Felgueiras e Macores,20
Urros e Peredo Dos Castelhanos,21
Vila Flor,10
Benlhevai,02
Freixiel,05
Roios,09
Samoes,10
Sampaio,11
Santa Comba de Vilarica,12
Seixo de Manhoses,13
Trindade,14
Vale Frechoso,15
Assares e Lodoes,20
Candoso e Carvalho de Egas,21
Valtorno e Mourao,22
Vila Flor e Nabo,23
Vilas Boas e Vilarinho Das Azenhas,24
Vimioso,11
Argozelo,03
Carcao,07
Matela,08
Pinelo,09
Santulhao,10
Vilar Seco,13
Vimioso,14
Algoso, Campo de Viboras e Uva,15
Cacarelhos e Angueira,16
Vale de Frades e Avelanoso,17
Vinhais,12
Agrochao,01
Candedo,03
Celas,04
Edral,06
Edrosa,07
Ervedosa,08
Paco,15
Penhas Juntas,16
Rebordelo,19
Santalha,21
Tuizelo,26
Vale Das Fontes,27
Vila Boa de Ousilhao,29
Vila Verde,30
Vilar de Ossos,32
Vilar de Peregrinos,33
Vilar Seco de Lomba,34
Vinhais,35
Curopos e Vale de Janeiro,36
Moimenta e Montouto,37
Nunes e Ousilhao,38
Quiras e Pinheiro Novo,39
Sobreiro de Baixo e Alvaredos,40
Soeira, Fresulfe e Mofreita,41
Travanca e Santa Cruz,42
Vilar de Lomba e Sao Jomil,43
BRAGA,3
Amares,1
Barreiros,02
Bico,04
Caires,05
Carrazedo,07
Dornelas,08
Fiscal,11
Goaes,12
Lago,13
Rendufe,18
Bouro (Santa Maria),19
Bouro (Santa Marta),20
Amares e Figueiredo,25
Caldelas, Sequeiros e Paranhos,26
Ferreiros, Prozelo e Besteiros,27
Torre e Portela,28
Vilela, Seramil e Paredes Secas,29
Barcelos,2
Abade de Neiva,01
Aborim,02
Adaes,03
Airo,05
Aldreu,06
Alvelos,08
Arcozelo,09
Areias,10
Balugaes,12
Barcelinhos,13
Barqueiros,15
Cambeses,16
Carapecos,18
Carvalhal,20
Carvalhas,21
Cossourado,24
Cristelo,28
Fornelos,34
Fragoso,35
Gilmonde,37
Lama,42
Lijo,43
Macieira de Rates,44
Manhente,45
Martim,47
Moure,52
Oliveira,54
Palme,55
Panque,56
Paradela,57
Pereira,59
Perelhal,60
Pousa,61
Remelhe,63
Roriz,64
Rio Covo (Santa Eugenia),65
Galegos (Santa Maria),68
Galegos (S. Martinho),72
Tamel (S. Verissimo),77
Silva,79
Ucha,82
Varzea,83
Vila Seca,87
Alheira e Igreja Nova,90
Alvito (Sao Pedro e Sao Martinho) e Couto,91
Areias de Vilar e Encourados,92
Barcelos, V.Boa, V.Frescainha,93
Campo e Tamel (Sao Pedro Fins),94
Carreira e Fonte Coberta,95
Chorente, Goios, Courel, Pedra Furada e Gueral,96
Creixomil e Mariz,97
Durraes e Tregosa,98
Gamil e Midoes,99
Milhazes, Vilar de Figos e Faria,FA
Negreiros e Chavao,FB
Quintiaes e Aguiar,FC
Sequeade e Bastuco (Sao Joao e Santo Estevao),FD
Silveiros e Rio Covo (Santa Eulalia),FE
Tamel (Santa Leocadia) e Vilar do Monte,FF
Viatodos, Grimancelos, Minhotaes, Monte Fralaes,FG
Vila Cova e Feitos,FH
Braga,3
Adaufe,01
Espinho,12
Esporoes,13
Figueiredo,15
Gualtar,19
Lamas,22
Mire de Tibaes,25
Padim da Graca,30
Palmeira,31
Pedralva,34
Priscos,36
Ruilhe,38
Braga (S. Vicente),49
Braga (S. Vitor),51
Sequeira,54
Sobreposta,55
Tadim,56
Tebosa,57
Arentim e Cunha,63
Braga (Maximinos, Se e Cividade),64
Braga (Sao Jose de Sao Lazaro e Sao Joao do Souto),65
Cabreiros e Passos (Sao Juliao),66
Celeiros, Aveleda e Vimieiro,67
Crespos e Pousada,68
Escudeiros e Penso (Santo Estevao e Sao Vicente),69
Este (Sao Pedro e Sao Mamede),70
Ferreiros e Gondizalves,71
Guisande e Oliveira (Sao Pedro),72
Lomar e Arcos,73
Merelim (Sao Paio), Panoias e Parada de Tibaes,74
Merelim (Sao Pedro) e Frossos,75
Morreira e Trandeiras,76
Nogueira, Fraiao e Lamacaes,77
Nogueiro e Tenoes,78
Real, Dume e Semelhe,79
Santa Lucrecia de Algeriz e Navarra,80
Vilaca e Fradelos,81
Cabeceiras de Basto,4
Abadim,01
Basto,04
Bucos,05
Cabeceiras de Basto,06
Cavez,07
Faia,08
Pedraca,13
Rio Douro,15
Alvite e Passos,18
Arco de Baulhe e Vila Nune,19
Gondiaes e Vilar de Cunhas,20
Refojos de Basto, Outeiro e Painzela,21
Celorico de Basto,5
Agilde,01
Arnoia,02
Borba da Montanha,03
Codecoso,08
Fervenca,10
Moreira do Castelo,15
Rego,17
Ribas,18
Basto (S. Clemente),20
Vale de Bouro,21
Britelo, Gemeos e Ourilhe,23
Cacarilhe e Infesta,24
Canedo de Basto e Corgo,25
Carvalho e Basto (Santa Tecla),26
Veade, Gagos e Molares,27
Esposende,6
Antas,01
Forjaes,08
Gemeses,10
Vila Cha,15
Apulia e Fao,16
Belinho e Mar,17
Esposende, Marinhas e Gandra,18
Fonte Boa e Rio Tinto,19
Palmeira de Faro e Curvos,20
Fafe,7
Armil,05
Estoraos,08
Fafe,09
Fornelos,12
Golaes,14
Medelo,16
Passos,19
Quinchaes,22
Regadas,23
Revelhe,24
Ribeiros,25
Aroes (Santa Cristina),26
S. Gens,28
Silvares (S. Martinho),29
Aroes (S. Romao),30
Travassos,33
Vinhos,36
Aboim, Felgueiras, Gontim e Pedraido,37
Agrela e Serafao,38
Antime e Silvares (Sao Clemente),39
Ardegao, Arnozela e Seidoes,40
Cepaes e Fareja,41
Freitas e Vila Cova,42
Monte e Queimadela,43
Moreira do Rei e Varzea Cova,44
Guimaraes,8
Aldao,01
Azurem,04
Barco,06
Brito,07
Caldelas,08
Costa,12
Creixomil,13
Fermentoes,15
Gonca,20
Gondar,21
Guardizela,23
Infantas,24
Longos,27
Lordelo,28
Mesao Frio,30
Moreira de Conegos,31
Nespereira,32
Pencelo,35
Pinheiro,36
Polvoreira,37
Ponte,38
Ronfe,40
Prazins (Santa Eufemia),42
Selho (S. Cristovao),50
Selho (S. Jorge),54
Candoso (S. Martinho),57
Sande (S. Martinho),58
S. Torcato,65
Serzedelo,66
Silvares,68
Urgezes,71
Abacao e Gemeos,75
Airao Santa Maria, Airao Sao Joao e Vermil,76
Arosa e Casteloes,77
Ataes e Rendufe,78
Briteiros Santo Estevao e Donim,79
Briteiros Sao Salvador e Briteiros Santa Leocadia,80
Candoso Sao Tiago e Mascotelos,81
Conde e Gandarela,82
Leitoes, Oleiros e Figueiredo,83
Oliveira, Sao Paio e Sao Sebastiao,84
Prazins Santo Tirso e Corvite,85
Sande Sao Lourenco e Balazar,86
Sande Vila Nova e Sande Sao Clemente,87
Selho Sao Lourenco e Gominhaes,88
Serzedo e Calvos,89
Souto Santa Maria, Souto Sao Salvador e Gondomar,90
Tabuadelo e Sao Faustino,91
Povoa de Lanhoso,9
Covelas,06
Ferreiros,08
Galegos,12
Garfe,13
Geraz do Minho,14
Lanhoso,15
Monsul,17
Povoa de Lanhoso (N. Senhora do Amparo),19
Rendufinho,21
Santo Emiliao,22
S. Joao de Rei,23
Serzedelo,24
Sobradelo da Goma,25
Taide,26
Travassos,27
Vilela,29
Aguas Santas e Moure,30
Calvos e Frades,31
Campos e Louredo,32
Esperanca e Brunhais,33
Fonte Arcada e Oliveira,34
Verim, Friande e Ajude,35
Terras de Bouro,10
Balanca,01
Campo do Geres,03
Carvalheira,04
Covide,08
Gondoriz,09
Moimenta,10
Ribeira,12
Rio Caldo,13
Souto,14
Valdosende,15
Vilar da Veiga,17
Chamoim e Vilar,18
Chorense e Monte,19
Ciboes e Brufe,20
Vieira do Minho,11
Cantelaes,05
Eira Vedra,07
Guilhofrei,08
Louredo,09
Mosteiro,10
Parada do Bouro,11
Pinheiro,12
Rossas,13
Salamonde,15
Tabuacas,18
Vieira do Minho,20
Anisso e Soutelo,22
Anjos e Vilar do Chao,23
Canicada e Soengas,24
Ruivaes e Campos,25
Ventosa e Cova,26
Vila Nova de Famalicao,12
Bairro,04
Brufe,06
Casteloes,10
Cruz,12
Delaes,13
Fradelos,15
Gaviao,16
Joane,19
Landim,21
Louro,23
Lousado,24
Mogege,25
Nine,27
Pedome,30
Pousada de Saramagos,32
Requiao,33
Riba de Ave,34
Ribeirao,35
Oliveira (Santa Maria),39
Vale (S. Martinho),41
Oliveira (S. Mateus),42
Vermoim,47
Vilarinho Das Cambas,49
Antas e Abade de Vermoim,50
Arnoso (Santa Maria e Santa Eulalia) e Sezures,51
Avidos e Lagoa,52
Carreira e Bente,53
Esmeriz e Cabecudos,54
Gondifelos, Cavaloes e Outiz,55
Lemenhe, Mouquim e Jesufrei,56
Ruivaes e Novais,57
Seide,58
Vale (Sao Cosme), Telhado e Portela,59
Vila Nova de Famalicao e Calendario,60
Vila Verde,13
Atiaes,04
Cabanelas,08
Cervaes,09
Coucieiro,11
Dossaos,13
Freiriz,16
Geme,17
Lage,23
Lanhas,24
Loureira,25
Moure,28
Oleiros,30
Parada de Gatim,31
Pico,35
Ponte,37
Sabariz,40
Vila de Prado,42
Prado (S. Miguel),50
Soutelo,52
Turiz,54
Valdreu,55
Aboim da Nobrega e Gondomar,59
Ribeira do Neiva,60
Carreiras (Sao Miguel) e Carreiras (Santiago),61
Escariz (Sao Mamede) e Escariz (Sao Martinho),62
Esqueiros, Nevogilde e Travassos,63
Marrancos e Arcozelo,64
Oriz (Santa Marinha) e Oriz (Sao Miguel),65
Pico de Regalados, Gondiaes e Mos,66
Sande, Vilarinho, Barros e Gomide,67
Valbom (Sao Pedro), Passo e Valbom (Sao Martinho),68
Vade,69
Vila Verde e Barbudo,70
Vizela,14
Infias,01
Santa Eulalia,02
Santo Adriao de Vizela,03
Caldas de Vizela (Sao Miguel e Sao Joao),08
Tagilde e Vizela (Sao Paio),09
BEJA,2
Aljustrel,1
Ervidel,02
Messejana,03
S. Joao de Negrilhos,04
Aljustrel e Rio de Moinhos,06
Almodovar,2
Rosario,03
Santa Cruz,05
S. Barnabe,06
Aldeia Dos Fernandes,08
Almodovar e Graca Dos Padroes,09
Santa Clara-A-Nova e Gomes Aires,10
Alvito,3
Alvito,01
Vila Nova da Baronia,02
Barrancos,4
Barrancos,01
Beja,5
Baleizao,02
Beringel,03
Cabeca Gorda,04
Nossa Senhora Das Neves,06
Santa Clara de Louredo,10
S. Matias,16
Albernoa e Trindade,19
Beja (Salvador e Santa Maria da Feira),20
Beja (Santiago Maior e Sao Joao Baptista),21
Salvada e Quintos,22
Santa Vitoria e Mombeja,23
Trigaches e Sao Brissos,24
Castro Verde,6
Entradas,03
Santa Barbara de Padroes,04
S. Marcos da Ataboeira,05
Castro Verde e Casevel,06
Cuba,7
Cuba,01
Faro do Alentejo,02
Vila Alva,03
Vila Ruiva,04
Ferreira do Alentejo,8
Figueira Dos Cavaleiros,03
Odivelas,04
Alfundao e Peroguarda,07
Ferreira do Alentejo e Canhestros,08
Mertola,9
Alcaria Ruiva,01
Corte do Pinto,02
Espirito Santo,03
Mertola,04
Santana de Cambas,05
S. Joao Dos Caldeireiros,06
S.Mig. Pinheiro, S.Pedro Solis, S.Sebastiao Carros,10
Moura,10
Amareleja,01
Povoa de Sao Miguel,02
Sobral da Adica,08
Santo Agostinho e Sao Joao Baptista e Santo Amador,09
Safara e Santo Aleixo da Restauracao,10
Odemira,11
Reliquias,02
Saboia,03
S. Luis,06
S. Martinho Das Amoreiras,07
Vila Nova de Milfontes,11
Luzianes-Gare,15
Longueira/Almograve,16
Boavista Dos Pinheiros,17
Colos,18
Santa Clara-A-Velha,19
Sao Salvador e Santa Maria,20
Sao Teotonio,21
Vale de Santiago,22
Ourique,12
Ourique,03
Santana da Serra,06
Garvao e Santa Luzia,07
Panoias e Conceicao,08
Serpa,13
Brinches,02
Pias,03
Vila Verde de Ficalho,07
Serpa (Salvador e Santa Maria),08
Vila Nova de Sao Bento e Vale de Vargo,09
Vidigueira,14
Pedrogao,01
Selmes,02
Vidigueira,03
Vila de Frades,04
AVEIRO,1
Agueda,1
Aguada de Cima,03
Fermentelos,09
Macinhata do Vouga,12
Valongo do Vouga,19
Agueda e Borralha,21
Barro e Aguada de Baixo,22
Belazaima do Chao, Castanheira do Vouga e Agadao,23
Recardaes e Espinhel,24
Travasso e Ois da Ribeira,25
Trofa, Segadaes e Lamas do Vouga,26
Prestimo e Macieira de Alcoba,27
Albergaria-A-Velha,2
Alquerubim,02
Angeja,03
Branca,04
Ribeira de Fraguas,06
Albergaria-A-Velha e Valmaior,09
Sao Joao de Loure e Frossos,10
Anadia,3
Avelas de Caminho,04
Avelas de Cima,05
Moita,07
Sangalhos,09
S. Lourenco do Bairro,10
Vila Nova de Monsarros,12
Vilarinho do Bairro,13
Amoreira da Gandara, Paredes do Bairro e Ancas,16
Arcos e Mogofores,17
Tamengos, Aguim e Ois do Bairro,18
Arouca,4
Alvarenga,02
Chave,07
Escariz,09
Fermedo,11
Mansores,13
Moldes,14
Rossas,15
Santa Eulalia,16
S. Miguel do Mato,17
Tropeco,18
Urro,19
Varzea,20
Arouca e Burgo,21
Cabreiros e Albergaria da Serra,22
Canelas e Espiunca,23
Covelo de Paivo e Janarde,24
Aveiro,5
Aradas,01
Cacia,02
Esgueira,05
Oliveirinha,08
S. Bernardo,10
S. Jacinto,11
Santa Joana,13
Eixo e Eirol,15
Requeixo, Nossa Senhora de Fatima e Nariz,16
Gloria e Vera Cruz,17
Castelo de Paiva,6
Fornos,02
Real,06
Santa Maria de Sardoura,07
S. Martinho de Sardoura,08
Raiva, Pedorido e Paraiso,10
Sobrado e Bairros,11
Espinho,7
Espinho,02
Paramos,04
Silvalde,05
Anta e Guetim,06
Estarreja,8
Avanca,01
Pardilho,05
Salreu,06
Beduido e Veiros,08
Canelas e Fermela,09
Santa Maria da Feira,9
Argoncilhe,01
Arrifana,02
Escapaes,04
Fiaes,07
Fornos,08
Lourosa,13
Milheiros de Poiares,14
Mozelos,16
Nogueira da Regedoura,17
S. Paio de Oleiros,18
Pacos de Brandao,19
Rio Meao,21
Romariz,22
Sanguedo,24
Santa Maria de Lamas,25
S. Joao de Ver,26
Caldas de Sao Jorge e Pigeiros,32
Canedo, Vale e Vila Maior,33
Lobao, Giao, Louredo e Guisande,34
Santa Maria da Feira, Travanca, Sanfins e Espargo,35
Sao Miguel do Souto e Mosteiro,36
Ilhavo,10
Gafanha da Encarnacao,05
Gafanha da Nazare,06
Gafanha do Carmo,07
Ilhavo (Sao Salvador),08
Mealhada,11
Barcouco,02
Casal Comba,03
Luso,04
Pampilhosa,06
Vacarica,07
Mealhada, Ventosa do Bairro e Antes,09
Murtosa,12
Bunheiro,01
Monte,02
Murtosa,03
Torreira,04
Oliveira de Azemeis,13
Carregosa,01
Cesar,02
Fajoes,03
Loureiro,04
Macieira de Sarnes,05
Ossela,10
S. Martinho da Gandara,15
Sao Roque,18
Vila de Cucujaes,19
Nogueira do Cravo e Pindelo,20
O. Azemeis, Riba-Ul, Ul, Macinhata Seixa, Madail,21
Pinheiro da Bemposta, Travanca e Palmaz,22
Oliveira do Bairro,14
Oia,03
Oliveira do Bairro,04
Palhaca,05
Bustos, Troviscal e Mamarrosa,07
Ovar,15
Cortegaca,02
Esmoriz,03
Maceda,04
Valega,07
Ovar, S.Joao, Arada e S.Vicente de Pereira Jusa,09
S. Joao da Madeira,16
S. Joao da Madeira,01
Sever do Vouga,17
Couto de Esteves,02
Pessegueiro do Vouga,04
Rocas do Vouga,05
Sever do Vouga,06
Talhadas,08
Cedrim e Paradela,10
Silva Escura e Dornelas,11
Vagos,18
Calvao,01
Gafanha da Boa Hora,04
Ouca,05
Soza,07
Santo Andre de Vagos,10
Fonte de Angeao e Covao do Lobo,12
Ponte de Vagos e Santa Catarina,13
Vagos e Santo Antonio,14
Vale de Cambra,19
Aroes,01
Sao Pedro de Casteloes,02
Cepelos,03
Junqueira,05
Macieira de Cambra,06
Roge,07
Vila Cha, Codal e Vila Cova de Perrinho,10
